OBJECTID,Project Address,Development Site Square Feet,Permit Number,Master User Permit Number,Permit Stage,Type of Permit,New Units Permitted,Demolished Units Permitted,Net Units Permitted,Sleeping Rooms Permitted,Permit Value,Type of Dwelling Unit,Type of Dwelling Unit per Code,Description of Work,Application Date,Issued Date,Year Issued,Final Date,Year Finaled,VILLNUMB,Urban Village Name,Urban Village Type,Comp Plan Name,Comp Plan Type,Community Reporting Area Number,Community Reporting Area,Neighborhood,Council District,Census Block 2010,Census Block Group 2010,GEOID10,SOURCE,XCOORD_StatePlane,YCOORD_StatePlane,MAF_ID,DevSite_ID,RecordNumber,STATUS_COLOR,Longitude,Latitude,Expiration Date,Zoning All Zones,Zoning Primary Zone,Zoning Report Zone,Zoning Category,Zoning Class,Parent Construction Permit,GEOID20,Census Block 2020,Census Block Group 2020,Quarter Issued,Quarter and Year Issued,Quarter Final,Quarter and Year Final,Condo Parcel or Plat (Y/N),Most Recent Inspection Date,Most Recent Inspection Type,x,y
975,1910 B 8TH AVE W,3602,6735734,,Permit Finaled,Construction Permit,1,0,1,0,313717,ADU,"Accessory Dwelling, Attached","Construct West single family residence with attached accessory dwelling unit, per plan. (Establish use as and construct 2 new single family residences with attached accessory dwelling unit, per plan.  Review & process for 2 records under permit #6735734-C",1/13/2020 12:00:00 AM,6/11/2020 12:00:00 AM,2020,6/25/2021 12:00:00 AM,2021,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,12.3,Queen Anne,Magnolia/Queen Anne,7,6900.1005,6900.1,530330069001005,ACC,1262237.05,235877.542,752446,DV0035105,6735734-CN,#001a73,-122.36737563,47.63632065,12/11/2021 12:00:00 AM,LR1 (M),LR1 (M),LR1 (M),LR1,L,,530330069002004,6900.2004,6900.2,2,2020_2,2,2021_2,N,6/25/2021 12:00:00 AM,Building Final,1262237.04991706,235877.542149797
986,1610 21ST AVE,3102,6478760,,Permit Finaled,Construction Permit,1,0,1,0,116000,ADU,"Accessory Dwelling, Attached","Construct 2nd story addition and substantial alterations to existing single family residence, per plan.",4/11/2016 12:00:00 AM,11/10/2016 12:00:00 AM,2016,2/28/2020 12:00:00 AM,2020,131,Madison-Miller,Residential Urban Village,Madison-Miller,Residential Urban Villages,5.3,Central Area/Squire Park,Central,3,7900.1002,7900.1,530330079001002,ACC,1277563.587,228052.873,136187,DV0086767,6478760-CN,#001a73,-122.30461461,47.61569388,5/10/2021 12:00:00 AM,RSL/TC,RSL/TC,RSL/TC,RSL,SF,,530330079022002,7902.2002,7902.2,4,2016_4,1,2020_1,N,2/28/2020 12:00:00 AM,Building Final,1277563.58684923,228052.873087883
988,1610 E ALDER ST,5498,6804933,,Permit Finaled,Construction Permit,1,0,1,0,596358,ADU,"Accessory Dwelling, Attached","Establish use as single family residence and construct one family dwelling with attached accessory dwelling unit and detached accessory dwelling unit, per plans.",12/17/2020 12:00:00 AM,6/29/2021 12:00:00 AM,2021,12/15/2022 12:00:00 AM,2022,,,,,,,,,,,,,ACC,,,,DV0346260,6804933-CN,#001a73,,,12/29/2022 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,,,,2,2021_2,4,2022_4,N,12/15/2022 12:00:00 AM,Building Final
991,1611 10TH AVE W,5329,6824217,,Permit Finaled,Construction Permit,1,0,1,0,208452,ADU,"Accessory Dwelling, Attached","Construct detached accessory dwelling unit (DADU) and construct alterations to create new accessory dwelling unit (AADU) and decks for existing single family residence, per plan.",4/28/2021 12:00:00 AM,7/22/2021 12:00:00 AM,2021,11/16/2022 12:00:00 AM,2022,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,12.3,Queen Anne,Magnolia/Queen Anne,7,6900.2012,6900.2,530330069002012,ACC,1261392.375,235028.375,118397,DV0083444,6824217-CN,#001a73,-122.37073221,47.63394692,1/22/2023 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330069002024,6900.2024,6900.2,3,2021_3,4,2022_4,Y,11/16/2022 12:00:00 AM,Building Final,1261392.37509723,235028.374884889
996,1613 5TH AVE W,3634,6775674,,Permit Finaled,Construction Permit,1,0,1,0,595269,ADU,"Accessory Dwelling, Attached","Establish use as and construct new single family residence with accessory dwelling unit (AADU), per plan.",2/24/2021 12:00:00 AM,8/25/2021 12:00:00 AM,2021,9/28/2022 12:00:00 AM,2022,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,12.3,Queen Anne,Magnolia/Queen Anne,7,6900.2001,6900.2,530330069002001,ACC,1263054.173,235024.166,119356,DV0029643,6775674-CN,#001a73,-122.36399313,47.63402619,2/25/2023 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,6768601-CN,530330069002013,6900.2013,6900.2,3,2021_3,3,2022_3,N,9/28/2022 12:00:00 AM,Building Final,1263054.17295472,235024.165903807
997,1615 21ST AVE E,6161,6634953,,Permit Finaled,Construction Permit,1,0,1,0,78695,ADU,"Accessory Dwelling, Attached","Construct substantial alterations and create an accessory dwelling unit (ADU) to an existing single family residence, per plan.",2/15/2018 12:00:00 AM,4/13/2018 12:00:00 AM,2018,9/30/2020 12:00:00 AM,2020,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,Northeast,3,6200.3011,6200.3,530330062003011,ACC,1277649.215,234620.223,122113,DV0094184,6634953-CN,#001a73,-122.30477659,47.63369939,10/13/2019 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330062003010,6200.3010,6200.3,2,2018_2,3,2020_3,N,9/30/2020 12:00:00 AM,Building Final,1277649.21495882,234620.223142132
998,1616 4TH AVE W,4359,6149520,,Permit Finaled,Construction Permit,1,0,1,0,70000,ADU,"Accessory Dwelling, Attached",Interior alterations and establish Asscessory Dwelling Unit(ADU) in existing single family residence per plan.,9/18/2007 12:00:00 AM,10/5/2007 12:00:00 AM,2007,10/15/2008 12:00:00 AM,2008,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,12.3,Queen Anne,Magnolia/Queen Anne,7,6800.2020,6800.2,530330068002020,ACC,1263537.498,235042.319,119352,DV0072616,6149520-CN,#001a73,-122.36203466,47.63410229,4/5/2009 12:00:00 AM,NONE,UNKNOWN,UNKNOWN,UNKNOWN,UNK,,530330068002016,6800.2016,6800.2,4,2007_4,4,2008_4,N,10/15/2008 12:00:00 AM,Building Final,1263537.49810356,235042.319082722
1000,1617 3RD AVE W,3636,6858980,,Permit Finaled,Construction Permit,1,0,1,0,445507,ADU,"Accessory Dwelling, Attached","Construct new two-family dwelling, per plan.  (Establish use as single family residence with attached and detached accessory dwelling units (AADU) and construct one and two family dwellings, per plan / Review and process for two CN records under 6858980-C",10/8/2021 12:00:00 AM,3/28/2022 12:00:00 AM,2022,6/26/2023 12:00:00 AM,2023,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,12.3,Queen Anne,Magnolia/Queen Anne,7,6800.2020,6800.2,530330068002020,ACC,1263721.827,235038.17,119354,DV1098647,6858980-CN,#001a73,-122.36128685,47.63410095,9/28/2023 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330068002016,6800.2016,6800.2,1,2022_1,2,2023_2,Y,6/26/2023 12:00:00 AM,Building Final,1263721.82713123,235038.170140877
1007,1619 N 51ST ST,3744,6076336,,Permit Finaled,Construction Permit,1,0,1,0,0,ADU,"Accessory Dwelling, Attached","Establish ADU in existing single family residence, per plan",11/2/2005 12:00:00 AM,11/2/2005 12:00:00 AM,2005,4/2/2006 12:00:00 AM,2006,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.4,Green Lake,Northwest,6,4600.1026,4600.1,530330046001026,ACC,1269760.508,246409.376,83457,DV0066991,6076336-CN,#001a73,-122.33770073,47.66559505,5/2/2007 12:00:00 AM,SINGLE FAMILY 5000,SF 5000,SF 5000,SF 5000,SF,,530330046001020,4600.1020,4600.1,4,2005_4,2,2006_2,N,4/2/2006 12:00:00 AM,Building Final,1269760.50796723,246409.376072973
1010,1620 32ND AVE,7049,6824770,,Permit Finaled,Construction Permit,1,0,1,0,211933,ADU,"Accessory Dwelling, Attached","Construct an attached accessory dwelling unit, dormer addition and substantial alterations to a single-family residence, per plans",6/21/2021 12:00:00 AM,9/29/2021 12:00:00 AM,2021,5/9/2023 12:00:00 AM,2023,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,5.1,Madrona/Leschi,Central,3,7800.3008,7800.3,530330078003008,ACC,1280905.283,228075.757,142206,DV1145497,6824770-CN,#001a73,-122.29106999,47.61593093,9/29/2024 12:00:00 AM,NR3,NR3,NR3,NR3,NR,,530330078003008,7800.3008,7800.3,3,2021_3,2,2023_2,N,5/9/2023 12:00:00 AM,Building Final,1280905.28292173,228075.756900385
1026,1634 30TH AVE,4422,6875874,3038932,Permit Finaled,Construction Permit,1,0,1,0,650171,ADU,"Accessory Dwelling, Attached","Establish use as and construct a single-family residence with an attached accessory dwelling unit (AADU), per plan.",5/4/2022 12:00:00 AM,1/12/2023 12:00:00 AM,2023,11/29/2023 12:00:00 AM,2023,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,5.3,Central Area/Squire Park,Central,3,7700.1028,7700.1,530330077001028,ACC,1280375.645,228214.877,137072,DV0351598,6875874-CN,#001a73,-122.29322772,47.61628474,7/12/2024 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330077001027,7700.1027,7700.1,1,2023_1,4,2023_4,N,11/29/2023 12:00:00 AM,Building Final,1280375.6448734,228214.877028972
1032,1700 SW HOLDEN ST,5761,6907118,,Permit Finaled,Construction Permit,1,0,1,0,10000,ADU,"Accessory Dwelling, Attached","Construct alterations to existing single family residence to convert portion of garage into an attached accessory dwelling unit (AADU), per plan.",7/14/2022 12:00:00 AM,10/8/2022 12:00:00 AM,2022,7/31/2023 12:00:00 AM,2023,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,2.4,Roxhill/Westwood,Delridge Neighborhoods,1,11401.3004,11401.3,530330114013004,ACC,1264181.37,198469.67,187861,DV0001858,6907118-CN,#001a73,-122.35648798,47.53389342,4/8/2024 12:00:00 AM,NR3,NR3,NR3,NR3,NR,,530330114013002,11401.3002,11401.3,4,2022_4,3,2023_3,N,7/31/2023 12:00:00 AM,Building Final,1264181.36984731,198469.670115307
1037,1706 N 50TH ST,4279,6117024,,Permit Finaled,Construction Permit,1,0,1,0,15000,ADU,"Accessory Dwelling, Attached",Convert existing basement in existing single family residence to ADU per plan.,11/27/2006 12:00:00 AM,11/27/2006 12:00:00 AM,2006,9/7/2007 12:00:00 AM,2007,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.4,Green Lake,Northwest,6,4600.1026,4600.1,530330046001026,ACC,1269866.153,246272.586,83499,DV0070408,6117024-CN,#001a73,-122.33726122,47.66522577,5/27/2008 12:00:00 AM,SINGLE FAMILY 5000,SF 5000,SF 5000,SF 5000,SF,,530330046001020,4600.1020,4600.1,4,2006_4,3,2007_3,N,9/7/2007 12:00:00 AM,Building Final,1269866.15309714,246272.585992217
1040,1707 3RD AVE N,6004,6753087,,Permit Finaled,Construction Permit,1,0,1,0,639630,ADU,"Accessory Dwelling, Attached","Establish use as and construct new single family residence with attached accessory dwelling unit (ADU) and new detached accessory structure (DADU), per plan.",1/7/2020 12:00:00 AM,4/9/2020 12:00:00 AM,2020,2/7/2022 12:00:00 AM,2022,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,12.3,Queen Anne,Magnolia/Queen Anne,7,6800.1025,6800.1,530330068001025,ACC,1265941.433,235074.624,120222,DV0018552,6753087-CN,#001a73,-122.35228901,47.63432132,4/9/2023 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330068001024,6800.1024,6800.1,2,2020_2,1,2022_1,Y,2/7/2022 12:00:00 AM,Building Final,1265941.43292822,235074.624136224
1062,1714 S BAYVIEW ST,3995,6212922,,Permit Finaled,Construction Permit,1,0,1,0,17500,ADU,"Accessory Dwelling, Attached",Construct ADU in basement of existing single family residence per plan.,4/28/2009 12:00:00 AM,5/21/2009 12:00:00 AM,2009,8/28/2009 12:00:00 AM,2009,110,North Beacon Hill,Residential Urban Village,North Beacon Hill,Residential Urban Villages,3.6,North Beacon Hill/Jefferson Park,Greater Duwamish,2,9400.3037,9400.3,530330094003037,ACC,1275978.29,215495.989,153488,DV0075486,6212922-CN,#001a73,-122.31006408,47.58119238,11/21/2010 12:00:00 AM,SINGLE FAMILY 5000,SF 5000,SF 5000,SF 5000,SF,,530330094002034,9400.2034,9400.2,2,2009_2,3,2009_3,N,8/28/2009 12:00:00 AM,Building Final,1275978.29015106,215495.989080966
1074,1753 NE 105TH ST,5449,6875288,,Permit Finaled,Construction Permit,1,0,1,0,340000,ADU,"Accessory Dwelling, Attached","Establish use as single family residence with accessory dwelling unit and construct two-family dwelling, per plans.  (Existing single family residence to be established as a detached accessory dwelling unit)",2/18/2022 12:00:00 AM,4/8/2022 12:00:00 AM,2022,10/23/2023 12:00:00 AM,2023,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,North,5,1100.2010,1100.2,530330011002010,ACC,1277479.4019,260533.6743,760275,DV0075604,6875288-CN,#001a73,-122.30747836,47.7047188,4/8/2025 12:00:00 AM,NR3,NR3,NR3,NR3,NR,,530330011002007,1100.2007,1100.2,2,2022_2,4,2023_4,Y,10/23/2023 12:00:00 AM,Building Final,1277479.40197822,260533.674267888
1080,1761 N 130TH ST,9554,6106333,,Permit Finaled,Construction Permit,1,0,1,0,40000,ADU,"Accessory Dwelling, Attached",ALterations to basement to create an ADU in existing single family residence per plans,8/21/2006 12:00:00 AM,8/21/2006 12:00:00 AM,2006,5/15/2007 12:00:00 AM,2007,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.5,Haller Lake,Northwest,5,600.1024,600.1,530330006001024,ACC,1270903.50977,267224.3364,27148,DV0043583,6106333-CN,#001a73,-122.33471084,47.72270919,2/21/2008 12:00:00 AM,SINGLE FAMILY 7200,SF 7200,SF 7200,SF 7200,SF,,530330006021014,602.1014,602.1,3,2006_3,2,2007_2,N,5/15/2007 12:00:00 AM,Building Final,1270903.50961822,267224.336411461
1082,1767 N 143RD ST,8031,6814205,,Permit Finaled,Construction Permit,1,0,1,0,75000,ADU,"Accessory Dwelling, Attached","Construct an addition with an attached accessory dwelling unit (AADU) for a single-family residence, per plan.",1/8/2021 12:00:00 AM,3/25/2021 12:00:00 AM,2021,3/3/2022 12:00:00 AM,2022,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.5,Haller Lake,Northwest,5,300.2025,300.2,530330003002025,ACC,1270344.711,270665.55,23145,DV1120771,6814205-CN,#001a73,-122.33725391,47.73211149,9/25/2022 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330003002028,300.2028,300.2,1,2021_1,1,2022_1,N,3/3/2022 12:00:00 AM,Building Final,1270344.71086706,270665.550001472
1087,1781 NW 87TH ST,3999,6966098,,Permit Finaled,Construction Permit,1,0,1,0,9000,ADU,"Accessory Dwelling, Attached","Establish attached accessory dwelling unit in existing single family residence, per land use code. Construct alterations to add dwelling unit at lower level of existing single family dwelling, per plan.",6/2/2023 12:00:00 AM,6/29/2023 12:00:00 AM,2023,7/20/2023 12:00:00 AM,2023,103,Crown Hill,Residential Urban Village,Crown Hill,Residential Urban Villages,10.1,North Beach/Blue Ridge,Ballard,6,1600.3017,1600.3,530330016003017,ACC,1259619.7258,256346.7845,756631,DV1138426,6966098-CN,#001a73,-122.3796577,47.69228194,12/29/2024 12:00:00 AM,RSL (M),RSL (M),RSL (M),RSL,SF,,530330016003016,1600.3016,1600.3,2,2023_2,3,2023_3,N,7/20/2023 12:00:00 AM,Building Final,1259619.72575539,256346.784347713
1089,1787 NW 87TH ST,3999,6772802,,Permit Finaled,Construction Permit,1,0,1,0,301845,ADU,"Accessory Dwelling, Attached","Construct West building, per plans. (Establish use as and construct one two family residence and one single family residence, per plans. Reviews and processing for 2 C/N's under 6772802).",5/10/2021 12:00:00 AM,4/7/2022 12:00:00 AM,2022,6/19/2023 12:00:00 AM,2023,103,Crown Hill,Residential Urban Village,Crown Hill,Residential Urban Villages,10.1,North Beach/Blue Ridge,Ballard,6,1600.3017,1600.3,530330016003017,ACC,1259580.2047,256347.7112,756630,DV1138426,6772802-CN,#001a73,-122.37981822,47.6922823,10/7/2023 12:00:00 AM,RSL (M),RSL (M),RSL (M),RSL,SF,,530330016003016,1600.3016,1600.3,2,2022_2,2,2023_2,N,6/19/2023 12:00:00 AM,Building Final,1259580.20483705,256347.711183131
1097,1805 N 105TH ST,6023,6866342,,Permit Finaled,Construction Permit,1,0,1,0,319906,ADU,"Accessory Dwelling, Attached","Construct north two-family dwelling, per plan.  (Establish use as (2) single family residences with (1) AADU and Construct (2) two-family dwellings, per plan / Review and process for two CN records under 6866342)",4/15/2022 12:00:00 AM,4/5/2023 12:00:00 AM,2023,10/23/2023 12:00:00 AM,2023,301,Northgate,Urban Center,Northgate,Urban Centers,9.2,Licton Springs,Northwest,5,1300.1010,1300.1,530330013001010,ACC,1270602.225,260725.95,42029,DV1168133,6866342-CN,#001a73,-122.33541938,47.70488127,10/5/2024 12:00:00 AM,RSL (M),RSL (M),RSL (M),RSL,SF,,530330013001009,1300.1009,1300.1,2,2023_2,4,2023_4,Y,10/23/2023 12:00:00 AM,Building Final,1270602.22511581,260725.950130045
1099,1806 19TH AVE S,5401,6757585,,Permit Finaled,Construction Permit,1,0,1,0,270000,ADU,"Accessory Dwelling, Attached","Construct East two family dwelling, per plans (Establish use as SFR/AADU and construct (2) two-family dwellings per plans. Reviews and processing for 2 C/N's under 6757585)",4/1/2020 12:00:00 AM,1/8/2021 12:00:00 AM,2021,2/8/2022 12:00:00 AM,2022,305,Mt Baker,Hub Urban Village,Mt Baker,Hub Urban Villages,3.6,North Beacon Hill/Jefferson Park,Greater Duwamish,2,9400.2050,9400.2,530330094002050,ACC,1276597.2701,217499.5572,150833,DV1106066,6757585-CN,#001a73,-122.30771209,47.58671667,7/8/2022 12:00:00 AM,RSL (M),RSL (M),RSL (M),RSL,SF,,530330094002004,9400.2004,9400.2,1,2021_1,1,2022_1,Y,2/8/2022 12:00:00 AM,Building Final,1276597.27021231,217499.557252303
1109,1808 19TH AVE S,5401,6778780,,Permit Finaled,Construction Permit,1,0,1,0,270000,ADU,"Accessory Dwelling, Attached","Construct West two family dwelling, per plans (Establish use as SFR/AADU and construct (2) two-family dwellings per plans. Reviews and processing for 2 C/N's under 6757585)",4/1/2020 12:00:00 AM,1/10/2021 12:00:00 AM,2021,2/8/2022 12:00:00 AM,2022,305,Mt Baker,Hub Urban Village,Mt Baker,Hub Urban Villages,3.6,North Beacon Hill/Jefferson Park,Greater Duwamish,2,9400.2050,9400.2,530330094002050,ACC,1276535.9192,217498.7542,753253,DV1106066,6778780-CN,#001a73,-122.30796059,47.58671124,7/10/2022 12:00:00 AM,RSL (M),RSL (M),RSL (M),RSL,SF,6757585-CN,530330094002004,9400.2004,9400.2,1,2021_1,1,2022_1,Y,2/8/2022 12:00:00 AM,Building Final,1276535.91928515,217498.754104301
1117,1817 S CHARLES ST,5292,6759173,3035694,Permit Finaled,Construction Permit,4,0,4,0,1075585,ADU,"Accessory Dwelling, Attached","Establish use as and construct a townhouse structure, per plan",2/7/2020 12:00:00 AM,12/21/2020 12:00:00 AM,2020,9/7/2022 12:00:00 AM,2022,109,23rd & Union-Jackson,Residential Urban Village,23rd & Union-Jackson,Residential Urban Villages,3.6,North Beacon Hill/Jefferson Park,Greater Duwamish,3,9400.2006,9400.2,530330094002006,ACC,1276530.9377,220243.7927,147480,DV0043015,6759173-CN,#001a73,-122.30819394,47.5942351,12/21/2023 12:00:00 AM,LR1 (M),LR1 (M),LR1 (M),LR1,L,,530330094004016,9400.4016,9400.4,4,2020_4,3,2022_3,N,9/7/2022 12:00:00 AM,Building Final,1276530.93766782,220243.79257746
1122,1822 30TH AVE,4400,6673003,3033035,Permit Finaled,Construction Permit,1,0,1,0,150000,ADU,"Accessory Dwelling, Attached","Construct second story addition and substantial alterations to existing duplex to convert into single family residence with adu, per plan.",9/26/2018 12:00:00 AM,1/2/2019 12:00:00 AM,2019,8/22/2019 12:00:00 AM,2019,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,5.3,Central Area/Squire Park,Central,3,7700.1022,7700.1,530330077001022,ACC,1280395.07,228950.399,133059,DV1207018,6673003-CN,#001a73,-122.29320554,47.61830181,7/2/2020 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330077001021,7700.1021,7700.1,1,2019_1,3,2019_3,N,8/22/2019 12:00:00 AM,Building Final,1280395.07003139,228950.398851886
1131,1828 NE RAVENNA BLVD,5100,6380084,,Permit Finaled,Construction Permit,1,0,1,0,15000,ADU,"Accessory Dwelling, Attached","Alterations to create ADU to existing single family residence, per plan.",10/4/2013 12:00:00 AM,10/29/2013 12:00:00 AM,2013,12/18/2013 12:00:00 AM,2013,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,7.2,University District,Northeast,4,4400.1025,4400.1,530330044001025,ACC,1277233.37,247936.096,106089,DV0054171,6380084-CN,#001a73,-122.30749739,47.67017618,4/29/2015 12:00:00 AM,SINGLE FAMILY 5000,SF 5000,SF 5000,SF 5000,SF,,530330044011006,4401.1006,4401.1,4,2013_4,4,2013_4,N,12/18/2013 12:00:00 AM,Building Final,1277233.36998998,247936.096116632
1155,1909 E GALER ST,4724,6631429,,Permit Finaled,Construction Permit,1,0,1,0,10000,ADU,"Accessory Dwelling, Attached","Alterations to basement of single family residence to create an accessory dwelling unit and okay to final AP# 750466, per plans",3/31/2018 12:00:00 AM,9/2/2018 12:00:00 AM,2018,12/10/2018 12:00:00 AM,2018,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,6.4,Miller Park,East,3,6400.3003,6400.3,530330064003003,ACC,1277152.271,234051.779,126325,DV0062354,6631429-CN,#001a73,-122.30674763,47.63211523,3/2/2020 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330064003003,6400.3003,6400.3,3,2018_3,4,2018_4,N,12/10/2018 12:00:00 AM,Building Final,1277152.27107081,234051.779069051
